Gene	Cell_Type
SPN	Monocytes
PSAP	Monocytes
RHOC	Monocytes
PILRA	Monocytes
NFKBIZ	Monocytes
NAAA	Monocytes
LY6E	Monocytes
LYN	Monocytes
MS4A7	Monocytes
CEBPB	Monocytes
CD68	Monocytes
IFI30	Monocytes
RGS2	Monocytes
LST1	Monocytes
SPI1	Monocytes
TYMP	Monocytes
FGL2	Monocytes
PYCARD	Monocytes
LYST	Monocytes
CCL3	Monocytes
IL1B	Monocytes
CFP	Monocytes
CD36	Monocytes
ISL1	Motor_neurons
MNX1	Motor_neurons
ISL2	Motor_neurons
CHAT	Motor_neurons
VSX2	Motor_neurons
EN1	Motor_neurons
EVX1	Motor_neurons
EVX2	Motor_neurons
FGF1	Motor_neurons
LHX3	Motor_neurons
NKX6-1	Motor_neurons
NGFR	Motor_neurons
REG2	Motor_neurons
SIM1	Motor_neurons
TLR2	Müller_cells
IL6	Müller_cells
CNR2	Müller_cells
VEGFA	Müller_cells
SLC38A5	Müller_cells
SLC38A3	Müller_cells
IL33	Müller_cells
RDH10	Müller_cells
SLITRK2	Müller_cells
SYNPR	Müller_cells
ABCA8A	Müller_cells
CROT	Müller_cells
CRYM	Müller_cells
CAR14	Müller_cells
COL9A1	Müller_cells
SIX3OS1	Müller_cells
DAPL1	Müller_cells
AQP4	Müller_cells
RLBP1	Müller_cells
DKK3	Müller_cells
VSX2	Müller_cells
COL1A1	Müller_cells
COL2A1	Müller_cells
COL3A1	Müller_cells
COL4A2	Müller_cells
COL5A1	Müller_cells
COL6A1	Müller_cells
COL11A1	Müller_cells
GLUL	Müller_cells
CLU	Müller_cells
S100A16	Müller_cells
SOX2	Müller_cells
APOE	Müller_cells
DBI	Müller_cells
GNAI2	Müller_cells
GPR37	Müller_cells
KCNJ2	Müller_cells
KCNJ10	Müller_cells
SPC25	Müller_cells
ITM2B	Müller_cells
ATG4B	Müller_cells
ZBED4	Müller_cells
PRDX6	Müller_cells
SLC1A3	Müller_cells
HES1	Müller_cells
KIT	Müller_cells
CRB1	Müller_cells
ANXA4	Müller_cells
CD44	Müller_cells
GSTT1	Müller_cells
GSTM5	Müller_cells
SLC6A1	Müller_cells
SFTPA1	Müller_cells
ITGAM	Myeloid-derived_suppressor_cells
FUT4	Myeloid-derived_suppressor_cells
CD33	Myeloid-derived_suppressor_cells
CCR2	Myeloid-derived_suppressor_cells
ICAM1	Myeloid-derived_suppressor_cells
CD80	Myeloid-derived_suppressor_cells
CXCR1	Myeloid-derived_suppressor_cells
ADGRE1	Myeloid-derived_suppressor_cells
LY6G	Myeloid-derived_suppressor_cells
S100A9	Myeloid-derived_suppressor_cells
S100A4	Myeloid-derived_suppressor_cells
S100A8	Myeloid-derived_suppressor_cells
MYOG	Myoblasts
LIF	Myoblasts
NGF	Myoblasts
IGF2	Myoblasts
ANGPT2	Myoblasts
ACHE	Myoblasts
ADAM12	Myoblasts
TPM2	Myoblasts
ENO3	Myoblasts
DES	Myoblasts
CDH15	Myoblasts
CAPN1	Myoblasts
MYF6	Myoblasts
MYF5	Myoblasts
MYOD1	Myoblasts
PAX3	Myoblasts
PAX7	Myoblasts
TBX3	Myoblasts
TTN	Myoblasts
MUSK	Myoblasts
FLNC	Myoblasts
FGFR4	Myoblasts
STK40	Myoblasts
CXCL1	Myoblasts
TNFRSF12A	Myoblasts
ARL4D	Myoblasts
CCL2	Myoblasts
MYD88	Myoblasts
BRAF	Myoblasts
EGFR	Myoblasts
ZBTB16	Myoblasts
SIX1	Myoblasts
PDZRN3	Myoblasts
ACTC1	Myocytes
FHL2	Myocytes
ACTA1	Myocytes
TNNI1	Myocytes
TNNI2	Myocytes
TNNT1	Myocytes
TNNT3	Myocytes
TNNC1	Myocytes
TNNC2	Myocytes
ACTN2	Myocytes
ACTN3	Myocytes
ANKRD1	Myocytes
ANKRD2	Myocytes
CAPZA3	Myocytes
CLOCK	Myocytes
DES	Myocytes
DMD	Myocytes
IL4	Myocytes
ITGA7	Myocytes
LAMA2	Myocytes
LAMB1	Myocytes
LDB1	Myocytes
LDB3	Myocytes
MSTN	Myocytes
MYH1	Myocytes
MYH4	Myocytes
MYH7	Myocytes
MYH8	Myocytes
NBR1	Myocytes
NEB	Myocytes
NID1	Myocytes
NID2	Myocytes
TMOD4	Myocytes
TPM2	Myocytes
TTN	Myocytes
MYF5	Myocytes
MYF6	Myocytes
MYOD1	Myocytes
MYOG	Myocytes
SIX1	Myocytes
SIX4	Myocytes
PAX3	Myocytes
PAX7	Myocytes
ADAM12	Myocytes
ARHGAP26	Myocytes
CAV3	Myocytes
CDH15	Myocytes
CMKLR1	Myocytes
CXCR4	Myocytes
DLL1	Myocytes
DOCK1	Myocytes
DOCK5	Myocytes
FLNC	Myocytes
IL4RA	Myocytes
IQSEC1	Myocytes
ITGA3	Myocytes
MMP2	Myocytes
MMP9	Myocytes
MRC1	Myocytes
MYH14	Myocytes
NOTCH3	Myocytes
NPHS1	Myocytes
OLFR599	Myocytes
PLD1	Myocytes
PRKCQ	Myocytes
PTGIR	Myocytes
PTK2	Myocytes
PXN	Myocytes
SULF1	Myocytes
TRIO	Myocytes
WASHC1	Myocytes
WIPF1	Myocytes
NPPA	Myocytes
NPPB	Myocytes
EDN1	Myocytes
GATA4	Myocytes
GATA5	Myocytes
MEF2A	Myocytes
MEF2B	Myocytes
MEF2D	Myocytes
POPDC2	Myocytes
CHODL	Myocytes
MYLPF	Myocytes
MYL1	Myocytes
CKM	Myocytes
TCAP	Myocytes
MYOZ1	Myocytes
PYGM	Myocytes
ENO3	Myocytes
THBS4	Myocytes
SFN	Myoepithelial_cells
ACTA2	Myoepithelial_cells
CNN1	Myoepithelial_cells
MME	Myoepithelial_cells
CD109	Myoepithelial_cells
KRT14	Myoepithelial_cells
KRT17	Myoepithelial_cells
EGFR	Myoepithelial_cells
SERPINB5	Myoepithelial_cells
NGFR	Myoepithelial_cells
CDH3	Myoepithelial_cells
MYH11	Myoepithelial_cells
FST	Myoepithelial_cells
ACTG2	Myoepithelial_cells
MDFI	Myoepithelial_cells
PXN	Myoepithelial_cells
LAMB3	Myoepithelial_cells
LAMC2	Myoepithelial_cells
GRWD1	Myoepithelial_cells
SPHK1	Myoepithelial_cells
SMIM3	Myoepithelial_cells
KRT5	Myoepithelial_cells
MYLK	Myoepithelial_cells
MYL9	Myoepithelial_cells
CDH11	Myofibroblasts
DES	Myofibroblasts
PALLD	Myofibroblasts
ACTA2	Myofibroblasts
GFAP	Myofibroblasts
TNS1	Myofibroblasts
CALD1	Myofibroblasts
MYL9	Myofibroblasts
TAGLN	Myofibroblasts
IL12RB2	Natural_killer_T_cells
IL17RA	Natural_killer_T_cells
IL12RB1	Natural_killer_T_cells
KLRB1	Natural_killer_T_cells
RORA	Natural_killer_T_cells
ITGB2	Natural_killer_T_cells
EGR1	Natural_killer_T_cells
MAP3K8	Natural_killer_T_cells
NR4A1	Natural_killer_T_cells
GZMB	Natural_killer_T_cells
TNFRSF8	Natural_killer_T_cells
PRF1	Natural_killer_T_cells
IL2RB	Natural_killer_T_cells
ZBTB16	Natural_killer_T_cells
TBX21	Natural_killer_T_cells
GATA3	Natural_killer_T_cells
NCAM1	Natural_killer_T_cells
S1PR1	Natural_killer_T_cells
STYK1	Natural_killer_T_cells
TCF7	Natural_killer_T_cells
SLAMF7	Natural_killer_T_cells
ZFP683	Natural_killer_T_cells
CXCR4	Natural_killer_T_cells
CD44	Natural_killer_T_cells
SOX1	Neural_stem/precursor_cells
PROM1	Neural_stem/precursor_cells
IGF1R	Neural_stem/precursor_cells
SP8	Neural_stem/precursor_cells
GFAP	Neural_stem/precursor_cells
RBM3	Neural_stem/precursor_cells
SOX3	Neural_stem/precursor_cells
S100B	Neural_stem/precursor_cells
SLC1A3	Neural_stem/precursor_cells
NEUROD4	Neural_stem/precursor_cells
NEUROG1	Neural_stem/precursor_cells
NEUROG2	Neural_stem/precursor_cells
NHLH1	Neural_stem/precursor_cells
PPP1R17	Neural_stem/precursor_cells
TMTC4	Neural_stem/precursor_cells
EOMES	Neural_stem/precursor_cells
PLEKHH2	Neural_stem/precursor_cells
TLR3	Neural_stem/precursor_cells
PARP12	Neural_stem/precursor_cells
P2RX7	Neural_stem/precursor_cells
INAFM2	Neural_stem/precursor_cells
ISG15	Neural_stem/precursor_cells
IGFBP3	Neural_stem/precursor_cells
IFIT1	Neural_stem/precursor_cells
IFI44	Neural_stem/precursor_cells
MGAT5	Neural_stem/precursor_cells
PBK	Neural_stem/precursor_cells
DLX2	Neural_stem/precursor_cells
CBX3	Neural_stem/precursor_cells
RND3	Neural_stem/precursor_cells
DLX5	Neural_stem/precursor_cells
SP9	Neural_stem/precursor_cells
POU3F4	Neural_stem/precursor_cells
DYNLT1C	Neural_stem/precursor_cells
BARHL2	Neural_stem/precursor_cells
LHX9	Neural_stem/precursor_cells
SHOX2	Neural_stem/precursor_cells
DBX1	Neural_stem/precursor_cells
DLL3	Neural_stem/precursor_cells
PITX2	Neural_stem/precursor_cells
OTX1	Neural_stem/precursor_cells
ARX	Neural_stem/precursor_cells
NXPH1	Neural_stem/precursor_cells
TOX3	Neural_stem/precursor_cells
ASCL2	Neural_stem/precursor_cells
HES5	Neural_stem/precursor_cells
HOPX	Neural_stem/precursor_cells
NEUROD1	Neural_stem/precursor_cells
PRSS56	Neural_stem/precursor_cells
SOX9	Neural_stem/precursor_cells
ALDOC	Neural_stem/precursor_cells
APOE	Neural_stem/precursor_cells
ID4	Neural_stem/precursor_cells
SOX2	Neural_stem/precursor_cells
DCX	Neural_stem/precursor_cells
CCND2	Neural_stem/precursor_cells
DLX1	Neural_stem/precursor_cells
S100A6	Neural_stem/precursor_cells
NTNG1	Neuroblasts
TSHZ1	Neuroblasts
SP9	Neuroblasts
SP8	Neuroblasts
PROK2	Neuroblasts
ASCL1	Neuroblasts
DLL3	Neuroblasts
SALL3	Neuroblasts
DRAXIN	Neuroblasts
ERBB4	Neuroblasts
TRIM32	Neuroblasts
IGFBPL1	Neuroblasts
EOMES	Neuroblasts
PBX1	Neuroblasts
CUX2	Neuroblasts
ISL1	Neuroblasts
PHF1	Neuroblasts
NEUROG1	Neuroblasts
NKX6-1	Neuroblasts
NEUROG2	Neuroblasts
MAPK7	Neuroblasts
PROKR2	Neuroblasts
POU6F2	Neuroblasts
ITGA6	Neuroblasts
EFNA2	Neuroblasts
DCX	Neuroblasts
CCKAR	Neuroblasts
CCKBR	Neuroblasts
GRM5	Neuroblasts
EZH2	Neuroblasts
DLX2	Neuroblasts
MARK2	Neuroblasts
LRP8	Neuroblasts
VLDLR	Neuroblasts
DAB1	Neuroblasts
NCAN	Neuroblasts
EPHA4	Neuroblasts
TACC3	Neuroblasts
EGFR	Neuroblasts
TUBB3	Neuroblasts
SIRT1	Neuroblasts
NCAM1	Neuroblasts
NEUROD1	Neuroblasts
SCGN	Neuroblasts
NES	Neuroblasts
WT1	Neuroblasts
ZBED4	Neuroblasts
PROS1	Neuroblasts
CNR1	Neuroblasts
PPP1R1B	Neuroendocrine_cells
CLASP2	Neuroendocrine_cells
MKL2	Neuroendocrine_cells
FXYD7	Neuroendocrine_cells
DPF1	Neuroendocrine_cells
PENK	Neuroendocrine_cells
GRM5	Neuroendocrine_cells
SFXN5	Neuroendocrine_cells
TAC1	Neuroendocrine_cells
CCDC85C	Neuroendocrine_cells
ATXN1	Neuroendocrine_cells
GPR88	Neuroendocrine_cells
PDE10A	Neuroendocrine_cells
SST	Neuroendocrine_cells
CXCL14	Neuroendocrine_cells
NPY	Neuroendocrine_cells
NRGN	Neuroendocrine_cells
SCN2B	Neuroendocrine_cells
ABHD2	Neuroendocrine_cells
SPOCK1	Neuroendocrine_cells
NEGR1	Neuroendocrine_cells
DUSP26	Neuroendocrine_cells
ARHGDIG	Neuroendocrine_cells
CCK	Neuroendocrine_cells
PRSS12	Neuroendocrine_cells
SERPINI1	Neuroendocrine_cells
NKX2-2	Neuroendocrine_cells
ENO2	Neurons
RBFOX3	Neurons
CHAT	Neurons
TH	Neurons
CALB1	Neurons
CALB2	Neurons
ISL1	Neurons
EPO	Neurons
CSF3	Neurons
NEFH	Neurons
NEFM	Neurons
DLG4	Neurons
SLC12A5	Neurons
GABRA1	Neurons
AQP1	Neurons
IFIT3	Neurons
SLC11A1	Neurons
TFF3	Neurons
SLC1A1	Neurons
CXCL1	Neurons
CXCR5	Neurons
AIM2	Neurons
MATN2	Neurons
SLC36A4	Neurons
PRPH	Neurons
MECP2	Neurons
RIN1	Neurons
OMP	Neurons
PTPN11	Neurons
GHSR	Neurons
NPY	Neurons
AGRP	Neurons
RESP18	Neurons
STX1A	Neurons
SCN2B	Neurons
DISP2	Neurons
CBARP	Neurons
B3GAT2	Neurons
FMO1	Neurons
FBLN2	Neurons
SHISA2	Neurons
LUZP2	Neurons
SCRG1	Neurons
FAM181B	Neurons
IGF1	Neurons
CD59A	Neurons
CTXN2	Neurons
TMEM130	Neurons
DZANK1	Neurons
ACSL4	Neurons
CLSTN3	Neurons
ARHGDIG	Neurons
HAP1	Neurons
NRSN2	Neurons
ABAT	Neurons
HDAC11	Neurons
SLC30A9	Neurons
SCAMP1	Neurons
MAGEE1	Neurons
NCALD	Neurons
COPG1	Neurons
KCNC1	Neurons
FBXW7	Neurons
GABRG2	Neurons
NMT1	Neurons
ARID4A	Neurons
ZRSR1	Neurons
RGS17	Neurons
TMEM91	Neurons
CDK5	Neurons
SAFB	Neurons
RNF220	Neurons
RASGRF1	Neurons
TCEAL6	Neurons
TMEM179	Neurons
NICN1	Neurons
PNMAL1	Neurons
NAPG	Neurons
CMIP	Neurons
ZMYND11	Neurons
RHBDD2	Neurons
ST8SIA3	Neurons
PQBP1	Neurons
MATK	Neurons
TRO	Neurons
CKMT1	Neurons
AKAP8L	Neurons
DUSP26	Neurons
SYT5	Neurons
GAD1	Neurons
FLYWCH1	Neurons
RIT2	Neurons
TCEAL5	Neurons
PNCK	Neurons
TMEM59L	Neurons
TCEAL3	Neurons
GPRASP2	Neurons
MAP7D2	Neurons
MIAT	Neurons
RB1CC1	Neurons
PABPN1	Neurons
GRIA3	Neurons
NBEA	Neurons
SFSWAP	Neurons
WDR60	Neurons
MIRG	Neurons
SCN1A	Neurons
RNPC3	Neurons
HOXC8	Neurons
RERE	Neurons
SCN8A	Neurons
TRIP11	Neurons
EML5	Neurons
KMT2C	Neurons
AAK1	Neurons
SAFB2	Neurons
SACS	Neurons
RYR2	Neurons
CSPP1	Neurons
GRIA4	Neurons
CHD6	Neurons
ZFP445	Neurons
ZCCHC7	Neurons
GPATCH8	Neurons
PCLO	Neurons
SYNE1	Neurons
PROX1	Neurons
NRGN	Neurons
PPP1R14C	Neurons
UBE2D2A	Neurons
SYNPR	Neurons
CCDC28B	Neurons
KCNK1	Neurons
CNRIP1	Neurons
FRRS1L	Neurons
FAM69B	Neurons
GPR162	Neurons
CACNG2	Neurons
SPOCK3	Neurons
RGS7BP	Neurons
DNM3	Neurons
TMEM191C	Neurons
SLC6A17	Neurons
DNER	Neurons
GRM5	Neurons
CNTNAP2	Neurons
CPLX1	Neurons
SLC32A1	Neurons
DLGAP1	Neurons
PPP1R9A	Neurons
GNL3L	Neurons
ZCCHC12	Neurons
ATP6V1H	Neurons
HPCA	Neurons
CHN1	Neurons
CPNE6	Neurons
PDE1A	Neurons
GNAI1	Neurons
CCK	Neurons
RIMS3	Neurons
OGFOD1	Neurons
CELF6	Neurons
DTD1	Neurons
PRMT2	Neurons
AVP	Neurons
RORA	Neurons
VGF	Neurons
PCSK2	Neurons
CHODL	Neurons
NECAB2	Neurons
TAC2	Neurons
KCNMA1	Neurons
CACNB3	Neurons
NWD2	Neurons
ZIC1	Neurons
TESC	Neurons
NECAB3	Neurons
NRN1	Neurons
GABBR2	Neurons
SLC17A7	Neurons
CAR10	Neurons
DGKB	Neurons
CACNB4	Neurons
CTTNBP2	Neurons
PPP1R1B	Neurons
PCP4	Neurons
MEG3	Neurons
BEX2	Neurons
BEX1	Neurons
NDN	Neurons
CAMK2N1	Neurons
PNISR	Neurons
SNHG11	Neurons
STMN2	Neurons
PTK2B	Neurons
DDN	Neurons
ICAM5	Neurons
GNG2	Neurons
SNAP25	Neurons
VSNL1	Neurons
PACSIN1	Neurons
CACNA2D1	Neurons
SGIP1	Neurons
ATP6V0A1	Neurons
MYO5A	Neurons
DYNC1I1	Neurons
PRUNE2	Neurons
CACNA2D2	Neurons
SLC17A6	Neurons
TUBB3	Neurons
ELAVL3	Neurons
MME	Neutrophils
ITGAM	Neutrophils
ITGAX	Neutrophils
CD14	Neutrophils
FUT4	Neutrophils
PECAM1	Neutrophils
CD33	Neutrophils
SELL	Neutrophils
C5AR1	Neutrophils
CXCR1	Neutrophils
CXCR2	Neutrophils
TLR2	Neutrophils
MYLK	Neutrophils
S100A9	Neutrophils
MPO	Neutrophils
CCL6	Neutrophils
CEACAM1	Neutrophils
CRP	Neutrophils
LCN2	Neutrophils
DEFA2	Neutrophils
DEFA3	Neutrophils
LTF	Neutrophils
ELANE	Neutrophils
S100A8	Neutrophils
RETNLG	Neutrophils
IL1B	Neutrophils
NGP	Neutrophils
CXCL2	Neutrophils
HP	Neutrophils
CCL3	Neutrophils
CCL9	Neutrophils
HDC	Neutrophils
MMP8	Neutrophils
STFA2L1	Neutrophils
LRG1	Neutrophils
OSM	Neutrophils
MMP9	Neutrophils
PILRA	Neutrophils
CLEC4D	Neutrophils
CLEC4E	Neutrophils
TREM3	Neutrophils
ASPRV1	Neutrophils
CCRL2	Neutrophils
CCR1	Neutrophils
NCF1	Neutrophils
LY6G	Neutrophils
TREM1	Neutrophils
SORL1	Neutrophils
ARG2	Neutrophils
BST1	Neutrophils
MRGPRA2B	Neutrophils
IL1R2	Neutrophils
CFP	Neutrophils
ADAM8	Neutrophils
CD177	Neutrophils
PTGS2	Neutrophils
OAS3	Neutrophils
PRTN3	Neutrophils
CTSG	Neutrophils
CAMP	Neutrophils
CAR1	Neutrophils
SLC1A5	Neutrophils
CHIL3	Neutrophils
SNX20	Neutrophils
ADPGK	Neutrophils
PSTPIP1	Neutrophils
LYST	Neutrophils
DOCK8	Neutrophils
S100A4	Neutrophils
NLRP3	Neutrophils
CSF3R	Neutrophils
ITGAM	NK_cells
ITGAX	NK_cells
CD69	NK_cells
KLRD1	NK_cells
IL2RB	NK_cells
KLRB1	NK_cells
CD244	NK_cells
KLRK1	NK_cells
SLAMF7	NK_cells
NCR1	NK_cells
KLRA1	NK_cells
SLAMF6	NK_cells
KIT	NK_cells
CD27	NK_cells
KLRC1	NK_cells
NKG7	NK_cells
GZMM	NK_cells
CTSW	NK_cells
HMBOX1	NK_cells
FASL	NK_cells
AHR	NK_cells
PRF1	NK_cells
CCL4	NK_cells
SEMA6D	NK_cells
FHL2	NK_cells
CD2	NK_cells
CD7	NK_cells
CD3G	NK_cells
CD33	NK_cells
DPP4	NK_cells
LAT	NK_cells
PCDH15	NK_cells
CCL5	NK_cells
GZMA	NK_cells
GZMB	NK_cells
KLRE1	NK_cells
KLRA4	NK_cells
CMA1	NK_cells
KLRB1C	NK_cells
DUSP2	NK_cells
TXK	NK_cells
KLRA8	NK_cells
DOK2	NK_cells
CST7	NK_cells
KLRA7	NK_cells
KLRA9	NK_cells
HSD11B1	NK_cells
KLRC2	NK_cells
KLRB1B	NK_cells
SAMD3	NK_cells
KLRB1A	NK_cells
TBX21	NK_cells
KLRB1F	NK_cells
CHSY1	NK_cells
TRDC	NK_cells
CXCR4	NK_cells
IL18R1	NK_cells
KLRA3	NK_cells
SERPINB9	NK_cells
DOCK2	NK_cells
SH2D2A	NK_cells
MS4A4B	NK_cells
S100A4	NK_cells
XCL1	NK_cells
GZMK	NK_cells
IFNG	NK_cells
CCL3	NK_cells
CSF2	NK_cells
IL2RG	NK_cells
TGFB1	NK_cells
CTLA2A	NK_cells
KIR3DL1	NK_cells
KLRA5	NK_cells
KLRG1	NK_cells
ADAMTS14	NK_cells
KLRA10	NK_cells
ITGA2	NK_cells
SERPINB9B	NK_cells
STYK1	NK_cells
CAR5B	NK_cells
CLEC2D	NK_cells
CD247	NK_cells
ZBTB16	NK_cells
SPON2	NK_cells
HOPX	NK_cells
CD8A	NK_cells
TH	Noradrenergic_neurons
DDC	Noradrenergic_neurons
DBH	Noradrenergic_neurons
SLC18A2	Noradrenergic_neurons
SLC18A3	Noradrenergic_neurons
SLC6A2	Noradrenergic_neurons
SLC39A11	Noradrenergic_neurons
SLC9B2	Noradrenergic_neurons
ICOS	Nuocytes
IL1RL1	Nuocytes
RORA	Nuocytes
IL17RB	Nuocytes
IL7R	Nuocytes
CRLF2	Nuocytes
ARG1	Nuocytes
GATA3	Nuocytes
PTGDS	Nuocytes
BCL11B	Nuocytes
IL5	Nuocytes
IL13	Nuocytes
ANO2	Olfactory_epithelial_cells
RARG	Olfactory_epithelial_cells
LRRC45	Olfactory_epithelial_cells
RAB3B	Olfactory_epithelial_cells
KCNC4	Olfactory_epithelial_cells
MANEA	Olfactory_epithelial_cells
PACRG	Olfactory_epithelial_cells
PDE1C	Olfactory_epithelial_cells
GADL1	Olfactory_epithelial_cells
TSTD1	Olfactory_epithelial_cells
TTC21A	Olfactory_epithelial_cells
KCNA5	Olfactory_epithelial_cells
ACSM4	Olfactory_epithelial_cells
CLDN9	Olfactory_epithelial_cells
DUSP8	Olfactory_epithelial_cells
TTLL3	Olfactory_epithelial_cells
ABHD3	Olfactory_epithelial_cells
KIF9	Olfactory_epithelial_cells
CCPG1OS	Olfactory_epithelial_cells
CLSTN2	Olfactory_epithelial_cells
MEIG1	Olfactory_epithelial_cells
ENDOD1	Olfactory_epithelial_cells
TTC9	Olfactory_epithelial_cells
PPP1R14C	Olfactory_epithelial_cells
RETREG1	Olfactory_epithelial_cells
WDFY1	Olfactory_epithelial_cells
CASP6	Olfactory_epithelial_cells
FGF12	Olfactory_epithelial_cells
TRAF3IP1	Olfactory_epithelial_cells
RNF128	Olfactory_epithelial_cells
LMAN2L	Olfactory_epithelial_cells
IFT74	Olfactory_epithelial_cells
B9D1	Olfactory_epithelial_cells
WDR54	Olfactory_epithelial_cells
TOLLIP	Olfactory_epithelial_cells
ORMDL3	Olfactory_epithelial_cells
DNAJB14	Olfactory_epithelial_cells
SCN4B	Olfactory_epithelial_cells
NRG1	Olfactory_epithelial_cells
MAPK8IP2	Olfactory_epithelial_cells
EBF3	Olfactory_epithelial_cells
MAPK15	Olfactory_epithelial_cells
CNGA4	Olfactory_epithelial_cells
KIF1BP	Olfactory_epithelial_cells
EML2	Olfactory_epithelial_cells
RIIAD1	Olfactory_epithelial_cells
CCDC184	Olfactory_epithelial_cells
MACROD1	Olfactory_epithelial_cells
RNF220	Olfactory_epithelial_cells
CERS5	Olfactory_epithelial_cells
RNF121	Olfactory_epithelial_cells
LINGO1	Olfactory_epithelial_cells
BORCS7	Olfactory_epithelial_cells
ELMOD3	Olfactory_epithelial_cells
KLHL5	Olfactory_epithelial_cells
CWC22	Olfactory_epithelial_cells
TRIM66	Olfactory_epithelial_cells
CARNS1	Olfactory_epithelial_cells
TMEM107	Olfactory_epithelial_cells
CNPPD1	Olfactory_epithelial_cells
NGRN	Olfactory_epithelial_cells
EFNA5	Olfactory_epithelial_cells
OSCP1	Olfactory_epithelial_cells
PCOLCE2	Olfactory_epithelial_cells
RIC8B	Olfactory_epithelial_cells
SIAH2	Olfactory_epithelial_cells
CBX4	Olfactory_epithelial_cells
CYB561	Olfactory_epithelial_cells
SPA17	Olfactory_epithelial_cells
NAT14	Olfactory_epithelial_cells
NXNL2	Olfactory_epithelial_cells
TTC5	Olfactory_epithelial_cells
SLC16A11	Olfactory_epithelial_cells
LRRIQ1	Olfactory_epithelial_cells
ARL6	Olfactory_epithelial_cells
SPEF2	Olfactory_epithelial_cells
MAPKAP1	Olfactory_epithelial_cells
FAM131C	Olfactory_epithelial_cells
FAM81A	Olfactory_epithelial_cells
SH3GLB2	Olfactory_epithelial_cells
MLF1	Olfactory_epithelial_cells
FAM92B	Olfactory_epithelial_cells
PKIB	Olfactory_epithelial_cells
PDE4A	Olfactory_epithelial_cells
FETUB	Olfactory_epithelial_cells
EBF2	Olfactory_epithelial_cells
CCDC28B	Olfactory_epithelial_cells
NQO1	Olfactory_epithelial_cells
DUSP14	Olfactory_epithelial_cells
GRAMD1C	Olfactory_epithelial_cells
RTP2	Olfactory_epithelial_cells
SGPL1	Olfactory_epithelial_cells
GOLGA7B	Olfactory_epithelial_cells
CFAP126	Olfactory_epithelial_cells
CACNB3	Olfactory_epithelial_cells
IFT43	Olfactory_epithelial_cells
ACSL6	Olfactory_epithelial_cells
SPOCK1	Olfactory_epithelial_cells
CLGN	Olfactory_epithelial_cells
EFCAB10	Olfactory_epithelial_cells
HOMER2	Olfactory_epithelial_cells
CKMT1	Olfactory_epithelial_cells
MYCBP	Olfactory_epithelial_cells
RD3	Olfactory_epithelial_cells
HIST2H2BE	Olfactory_epithelial_cells
SCN9A	Olfactory_epithelial_cells
ABHD16A	Olfactory_epithelial_cells
IMPDH1	Olfactory_epithelial_cells
CMIP	Olfactory_epithelial_cells
TESC	Olfactory_epithelial_cells
CTXN3	Olfactory_epithelial_cells
S100A5	Olfactory_epithelial_cells
RSPH1	Olfactory_epithelial_cells
FAIM	Olfactory_epithelial_cells
THEM6	Olfactory_epithelial_cells
CNGA2	Olfactory_epithelial_cells
CNTN4	Olfactory_epithelial_cells
EFNA3	Olfactory_epithelial_cells
RTP1	Olfactory_epithelial_cells
DCDC2A	Olfactory_epithelial_cells
AK1	Olfactory_epithelial_cells
FLRT1	Olfactory_epithelial_cells
JAKMIP1	Olfactory_epithelial_cells
TMEM74BOS	Olfactory_epithelial_cells
CALB2	Olfactory_epithelial_cells
SULT1D1	Olfactory_epithelial_cells
GNG13	Olfactory_epithelial_cells
ACBD7	Olfactory_epithelial_cells
FSTL5	Olfactory_epithelial_cells
GNAL	Olfactory_epithelial_cells
GFY	Olfactory_epithelial_cells
ATF5	Olfactory_epithelial_cells
STOM	Olfactory_epithelial_cells
CARTPT	Olfactory_epithelial_cells
STOML3	Olfactory_epithelial_cells
OMP	Olfactory_epithelial_cells
CSPG4	Oligodendrocyte_progenitor_cells
PDGFRA	Oligodendrocyte_progenitor_cells
SOX10	Oligodendrocyte_progenitor_cells
OLIG2	Oligodendrocyte_progenitor_cells
MATN4	Oligodendrocyte_progenitor_cells
C1QL1	Oligodendrocyte_progenitor_cells
GPR37L1	Oligodendrocyte_progenitor_cells
GPR17	Oligodendrocyte_progenitor_cells
KCNIP3	Oligodendrocyte_progenitor_cells
TMEM100	Oligodendrocyte_progenitor_cells
VCAN	Oligodendrocyte_progenitor_cells
CDO1	Oligodendrocyte_progenitor_cells
EPN2	Oligodendrocyte_progenitor_cells
LHFPL3	Oligodendrocyte_progenitor_cells
NEU4	Oligodendrocyte_progenitor_cells
ASCL1	Oligodendrocyte_progenitor_cells
LAD1	Oligodendrocyte_progenitor_cells
SLC25A47	Oligodendrocyte_progenitor_cells
ETV5	Oligodendrocyte_progenitor_cells
NNAT	Oligodendrocyte_progenitor_cells
CSPG5	Oligodendrocyte_progenitor_cells
OLIG1	Oligodendrocyte_progenitor_cells
PCDH15	Oligodendrocyte_progenitor_cells
ALDOC	Oligodendrocyte_progenitor_cells
TNR	Oligodendrocyte_progenitor_cells
FYN	Oligodendrocyte_progenitor_cells
NKX6-2	Oligodendrocyte_progenitor_cells
CNP	Oligodendrocyte_progenitor_cells
GALC	Oligodendrocytes
MOG	Oligodendrocytes
OLIG1	Oligodendrocytes
OLIG2	Oligodendrocytes
OLIG3	Oligodendrocytes
SOX10	Oligodendrocytes
GJC2	Oligodendrocytes
GAMT	Oligodendrocytes
BCAS1	Oligodendrocytes
