Gene	Cell_Type
Gipc2	Fibroblasts_Early_Dermal_Condensate
Gli1	Fibroblasts_Early_Dermal_Condensate
Gli2	Fibroblasts_Early_Dermal_Condensate
Glis1	Fibroblasts_Early_Dermal_Condensate
Gltscr2	Fibroblasts_Early_Dermal_Condensate
Glul	Fibroblasts_Early_Dermal_Condensate
Gm11541	Fibroblasts_Early_Dermal_Condensate
Gm14964	Fibroblasts_Early_Dermal_Condensate
Gnas	Fibroblasts_Early_Dermal_Condensate
Gnb2l1	Fibroblasts_Early_Dermal_Condensate
Gng11	Fibroblasts_Early_Dermal_Condensate
Gpm6b	Fibroblasts_Early_Dermal_Condensate
Grasp	Fibroblasts_Early_Dermal_Condensate
Gspt1	Fibroblasts_Early_Dermal_Condensate
Gstm1	Fibroblasts_Early_Dermal_Condensate
H2-DMa	Fibroblasts_Early_Dermal_Condensate
Hapln3	Fibroblasts_Early_Dermal_Condensate
Hck	Fibroblasts_Early_Dermal_Condensate
Hdac5	Fibroblasts_Early_Dermal_Condensate
Hectd2	Fibroblasts_Early_Dermal_Condensate
Hhip	Fibroblasts_Early_Dermal_Condensate
Hnrnpa1	Fibroblasts_Early_Dermal_Condensate
Hs3st3b1	Fibroblasts_Early_Dermal_Condensate
Hs3st6	Fibroblasts_Early_Dermal_Condensate
Htra1	Fibroblasts_Early_Dermal_Condensate
Ier2	Fibroblasts_Early_Dermal_Condensate
Ism1	Fibroblasts_Early_Dermal_Condensate
Itih5	Fibroblasts_Early_Dermal_Condensate
Kdm7a	Fibroblasts_Early_Dermal_Condensate
Klf10	Fibroblasts_Early_Dermal_Condensate
Klf13	Fibroblasts_Early_Dermal_Condensate
Laptm4a	Fibroblasts_Early_Dermal_Condensate
Lef1	Fibroblasts_Early_Dermal_Condensate
Leprot	Fibroblasts_Early_Dermal_Condensate
Lgals1	Fibroblasts_Early_Dermal_Condensate
Lgalsl	Fibroblasts_Early_Dermal_Condensate
Lhfp	Fibroblasts_Early_Dermal_Condensate
Lmcd1	Fibroblasts_Early_Dermal_Condensate
Lmna	Fibroblasts_Early_Dermal_Condensate
Lmo1	Fibroblasts_Early_Dermal_Condensate
Lmo7	Fibroblasts_Early_Dermal_Condensate
Loxl2	Fibroblasts_Early_Dermal_Condensate
Lrrc49	Fibroblasts_Early_Dermal_Condensate
Lrrn1	Fibroblasts_Early_Dermal_Condensate
Lum	Fibroblasts_Early_Dermal_Condensate
Luzp1	Fibroblasts_Early_Dermal_Condensate
Lxn	Fibroblasts_Early_Dermal_Condensate
Lynx1	Fibroblasts_Early_Dermal_Condensate
Malat1	Fibroblasts_Early_Dermal_Condensate
Map1b	Fibroblasts_Early_Dermal_Condensate
Map1lc3b	Fibroblasts_Early_Dermal_Condensate
Mapk3	Fibroblasts_Early_Dermal_Condensate
Mcl1	Fibroblasts_Early_Dermal_Condensate
Mef2c	Fibroblasts_Early_Dermal_Condensate
Meis3	Fibroblasts_Early_Dermal_Condensate
Mfge8	Fibroblasts_Early_Dermal_Condensate
Mgst3	Fibroblasts_Early_Dermal_Condensate
Mllt11	Fibroblasts_Early_Dermal_Condensate
Mllt3	Fibroblasts_Early_Dermal_Condensate
Mmp14	Fibroblasts_Early_Dermal_Condensate
Mmp16	Fibroblasts_Early_Dermal_Condensate
Mmp2	Fibroblasts_Early_Dermal_Condensate
Msi2	Fibroblasts_Early_Dermal_Condensate
Mtus1	Fibroblasts_Early_Dermal_Condensate
Myadm	Fibroblasts_Early_Dermal_Condensate
Myo1b	Fibroblasts_Early_Dermal_Condensate
N4bp3	Fibroblasts_Early_Dermal_Condensate
Ncor2	Fibroblasts_Early_Dermal_Condensate
Ndnf	Fibroblasts_Early_Dermal_Condensate
Ndrg1	Fibroblasts_Early_Dermal_Condensate
Nek7	Fibroblasts_Early_Dermal_Condensate
Net1	Fibroblasts_Early_Dermal_Condensate
Ngfr	Fibroblasts_Early_Dermal_Condensate
Nkd1	Fibroblasts_Early_Dermal_Condensate
Nmrk1	Fibroblasts_Early_Dermal_Condensate
Nnat	Fibroblasts_Early_Dermal_Condensate
Nono	Fibroblasts_Early_Dermal_Condensate
Nptx2	Fibroblasts_Early_Dermal_Condensate
Nrgn	Fibroblasts_Early_Dermal_Condensate
Nrp1	Fibroblasts_Early_Dermal_Condensate
Nrtn	Fibroblasts_Early_Dermal_Condensate
Nrxn2	Fibroblasts_Early_Dermal_Condensate
Ostf1	Fibroblasts_Early_Dermal_Condensate
Paip2	Fibroblasts_Early_Dermal_Condensate
Pappa2	Fibroblasts_Early_Dermal_Condensate
Pcbp2	Fibroblasts_Early_Dermal_Condensate
Pde10a	Fibroblasts_Early_Dermal_Condensate
Pde3a	Fibroblasts_Early_Dermal_Condensate
Pde4d	Fibroblasts_Early_Dermal_Condensate
Pde7b	Fibroblasts_Early_Dermal_Condensate
Pdha1	Fibroblasts_Early_Dermal_Condensate
Pdlim2	Fibroblasts_Early_Dermal_Condensate
Pdzd2	Fibroblasts_Early_Dermal_Condensate
Peli1	Fibroblasts_Early_Dermal_Condensate
Penk	Fibroblasts_Early_Dermal_Condensate
Phlda1	Fibroblasts_Early_Dermal_Condensate
Pik3r1	Fibroblasts_Early_Dermal_Condensate
Plin2	Fibroblasts_Early_Dermal_Condensate
Plxna4	Fibroblasts_Early_Dermal_Condensate
Pnrc1	Fibroblasts_Early_Dermal_Condensate
Podxl2	Fibroblasts_Early_Dermal_Condensate
Ppp1r14a	Fibroblasts_Early_Dermal_Condensate
Prdm1	Fibroblasts_Early_Dermal_Condensate
Prdx2	Fibroblasts_Early_Dermal_Condensate
Prdx6	Fibroblasts_Early_Dermal_Condensate
Prkar1a	Fibroblasts_Early_Dermal_Condensate
Prr13	Fibroblasts_Early_Dermal_Condensate
Prrx2	Fibroblasts_Early_Dermal_Condensate
Ptch1	Fibroblasts_Early_Dermal_Condensate
Ptch2	Fibroblasts_Early_Dermal_Condensate
Pten	Fibroblasts_Early_Dermal_Condensate
Ptgfrn	Fibroblasts_Early_Dermal_Condensate
Pth1r	Fibroblasts_Early_Dermal_Condensate
Ptma	Fibroblasts_Early_Dermal_Condensate
Ptpn1	Fibroblasts_Early_Dermal_Condensate
Pxdc1	Fibroblasts_Early_Dermal_Condensate
Ramp2	Fibroblasts_Early_Dermal_Condensate
Rap1gds1	Fibroblasts_Early_Dermal_Condensate
Rassf3	Fibroblasts_Early_Dermal_Condensate
Reep5	Fibroblasts_Early_Dermal_Condensate
Rgmb	Fibroblasts_Early_Dermal_Condensate
Rgs16	Fibroblasts_Early_Dermal_Condensate
Rhob	Fibroblasts_Early_Dermal_Condensate
Robo2	Fibroblasts_Early_Dermal_Condensate
Ror2	Fibroblasts_Early_Dermal_Condensate
Rsrc2	Fibroblasts_Early_Dermal_Condensate
Runx3	Fibroblasts_Early_Dermal_Condensate
S100a13	Fibroblasts_Early_Dermal_Condensate
S100a4	Fibroblasts_Early_Dermal_Condensate
S100a6	Fibroblasts_Early_Dermal_Condensate
Sars	Fibroblasts_Early_Dermal_Condensate
Scnn1b	Fibroblasts_Early_Dermal_Condensate
Sdc1	Fibroblasts_Early_Dermal_Condensate
Sdk2	Fibroblasts_Early_Dermal_Condensate
Sema3d	Fibroblasts_Early_Dermal_Condensate
Sema6a	Fibroblasts_Early_Dermal_Condensate
Sema6d	Fibroblasts_Early_Dermal_Condensate
Sept11	Fibroblasts_Early_Dermal_Condensate
Serpinb6a	Fibroblasts_Early_Dermal_Condensate
Serpinc1	Fibroblasts_Early_Dermal_Condensate
Sesn3	Fibroblasts_Early_Dermal_Condensate
Sf3b1	Fibroblasts_Early_Dermal_Condensate
Sfrp5	Fibroblasts_Early_Dermal_Condensate
Sgip1	Fibroblasts_Early_Dermal_Condensate
Sh3bp1	Fibroblasts_Early_Dermal_Condensate
Slain1	Fibroblasts_Early_Dermal_Condensate
Slc25a5	Fibroblasts_Early_Dermal_Condensate
Slc5a3	Fibroblasts_Early_Dermal_Condensate
Slc6a6	Fibroblasts_Early_Dermal_Condensate
Slit3	Fibroblasts_Early_Dermal_Condensate
Slitrk6	Fibroblasts_Early_Dermal_Condensate
Smad7	Fibroblasts_Early_Dermal_Condensate
Smarcd2	Fibroblasts_Early_Dermal_Condensate
Smoc1	Fibroblasts_Early_Dermal_Condensate
Smox	Fibroblasts_Early_Dermal_Condensate
Snai1	Fibroblasts_Early_Dermal_Condensate
Snhg6	Fibroblasts_Early_Dermal_Condensate
Snrpn	Fibroblasts_Early_Dermal_Condensate
Soga3	Fibroblasts_Early_Dermal_Condensate
Sox11	Fibroblasts_Early_Dermal_Condensate
Sox18	Fibroblasts_Early_Dermal_Condensate
Sox2	Fibroblasts_Early_Dermal_Condensate
Sox4	Fibroblasts_Early_Dermal_Condensate
Sp7	Fibroblasts_Early_Dermal_Condensate
Sphkap	Fibroblasts_Early_Dermal_Condensate
Spon1	Fibroblasts_Early_Dermal_Condensate
Spon2	Fibroblasts_Early_Dermal_Condensate
Spred1	Fibroblasts_Early_Dermal_Condensate
St8sia2	Fibroblasts_Early_Dermal_Condensate
Stmn2	Fibroblasts_Early_Dermal_Condensate
Suclg2	Fibroblasts_Early_Dermal_Condensate
Svbp	Fibroblasts_Early_Dermal_Condensate
Tagln2	Fibroblasts_Early_Dermal_Condensate
Tbx18	Fibroblasts_Early_Dermal_Condensate
Tcf4	Fibroblasts_Early_Dermal_Condensate
Tex15	Fibroblasts_Early_Dermal_Condensate
Tgfb1	Fibroblasts_Early_Dermal_Condensate
Thbd	Fibroblasts_Early_Dermal_Condensate
Thsd4	Fibroblasts_Early_Dermal_Condensate
Thsd7a	Fibroblasts_Early_Dermal_Condensate
Thy1	Fibroblasts_Early_Dermal_Condensate
Tiparp	Fibroblasts_Early_Dermal_Condensate
Tmem131	Fibroblasts_Early_Dermal_Condensate
Tmem132c	Fibroblasts_Early_Dermal_Condensate
Tmod3	Fibroblasts_Early_Dermal_Condensate
Tmsb4x	Fibroblasts_Early_Dermal_Condensate
Tollip	Fibroblasts_Early_Dermal_Condensate
Tpt1	Fibroblasts_Early_Dermal_Condensate
Traf4	Fibroblasts_Early_Dermal_Condensate
Trib2	Fibroblasts_Early_Dermal_Condensate
Twist2	Fibroblasts_Early_Dermal_Condensate
Ubald2	Fibroblasts_Early_Dermal_Condensate
Ubash3b	Fibroblasts_Early_Dermal_Condensate
Ube2e2	Fibroblasts_Early_Dermal_Condensate
Ugp2	Fibroblasts_Early_Dermal_Condensate
Upf3b	Fibroblasts_Early_Dermal_Condensate
Uqcrc1	Fibroblasts_Early_Dermal_Condensate
Vgll4	Fibroblasts_Early_Dermal_Condensate
Vim	Fibroblasts_Early_Dermal_Condensate
Vstm4	Fibroblasts_Early_Dermal_Condensate
Wif1	Fibroblasts_Early_Dermal_Condensate
Wisp1	Fibroblasts_Early_Dermal_Condensate
Wnt6	Fibroblasts_Early_Dermal_Condensate
Xylt2	Fibroblasts_Early_Dermal_Condensate
Ybx1	Fibroblasts_Early_Dermal_Condensate
Zeb2	Fibroblasts_Early_Dermal_Condensate
Zfand5	Fibroblasts_Early_Dermal_Condensate
Zfp536	Fibroblasts_Early_Dermal_Condensate
Zfp91	Fibroblasts_Early_Dermal_Condensate
Zic3	Fibroblasts_Early_Dermal_Condensate
1500015O10Rik	Fibroblasts_Inter1_underlying_PCM
1810058I24Rik	Fibroblasts_Inter1_underlying_PCM
4930523C07Rik	Fibroblasts_Inter1_underlying_PCM
A730017C20Rik	Fibroblasts_Inter1_underlying_PCM
Abhd17c	Fibroblasts_Inter1_underlying_PCM
Acta2	Fibroblasts_Inter1_underlying_PCM
Adam33	Fibroblasts_Inter1_underlying_PCM
Adamts1	Fibroblasts_Inter1_underlying_PCM
Adamts16	Fibroblasts_Inter1_underlying_PCM
Adamts2	Fibroblasts_Inter1_underlying_PCM
Adamts5	Fibroblasts_Inter1_underlying_PCM
Add3	Fibroblasts_Inter1_underlying_PCM
Adgrg6	Fibroblasts_Inter1_underlying_PCM
Adm	Fibroblasts_Inter1_underlying_PCM
Agtr2	Fibroblasts_Inter1_underlying_PCM
Ahnak	Fibroblasts_Inter1_underlying_PCM
Ahnak2	Fibroblasts_Inter1_underlying_PCM
Akap12	Fibroblasts_Inter1_underlying_PCM
Alcam	Fibroblasts_Inter1_underlying_PCM
Angptl1	Fibroblasts_Inter1_underlying_PCM
Anxa2	Fibroblasts_Inter1_underlying_PCM
Anxa3	Fibroblasts_Inter1_underlying_PCM
Apba2	Fibroblasts_Inter1_underlying_PCM
Apod	Fibroblasts_Inter1_underlying_PCM
Apoe	Fibroblasts_Inter1_underlying_PCM
Arf4	Fibroblasts_Inter1_underlying_PCM
Arhgap20	Fibroblasts_Inter1_underlying_PCM
Arsb	Fibroblasts_Inter1_underlying_PCM
Aspn	Fibroblasts_Inter1_underlying_PCM
Atp1b1	Fibroblasts_Inter1_underlying_PCM
Atp6v0e	Fibroblasts_Inter1_underlying_PCM
AW551984	Fibroblasts_Inter1_underlying_PCM
B2m	Fibroblasts_Inter1_underlying_PCM
Bend5	Fibroblasts_Inter1_underlying_PCM
Bicc1	Fibroblasts_Inter1_underlying_PCM
Btg2	Fibroblasts_Inter1_underlying_PCM
C1qtnf3	Fibroblasts_Inter1_underlying_PCM
C1qtnf6	Fibroblasts_Inter1_underlying_PCM
Cald1	Fibroblasts_Inter1_underlying_PCM
Calml4	Fibroblasts_Inter1_underlying_PCM
Camk2d	Fibroblasts_Inter1_underlying_PCM
Cbln2	Fibroblasts_Inter1_underlying_PCM
Cbx6	Fibroblasts_Inter1_underlying_PCM
Ccdc80	Fibroblasts_Inter1_underlying_PCM
Cd248	Fibroblasts_Inter1_underlying_PCM
Cd34	Fibroblasts_Inter1_underlying_PCM
Cd44	Fibroblasts_Inter1_underlying_PCM
Cd55	Fibroblasts_Inter1_underlying_PCM
Cd81	Fibroblasts_Inter1_underlying_PCM
Cdc42ep2	Fibroblasts_Inter1_underlying_PCM
Cdkn1c	Fibroblasts_Inter1_underlying_PCM
Celf2	Fibroblasts_Inter1_underlying_PCM
Cemip	Fibroblasts_Inter1_underlying_PCM
Cited2	Fibroblasts_Inter1_underlying_PCM
Ckap4	Fibroblasts_Inter1_underlying_PCM
Clec3b	Fibroblasts_Inter1_underlying_PCM
Clu	Fibroblasts_Inter1_underlying_PCM
Col12a1	Fibroblasts_Inter1_underlying_PCM
Col1a1	Fibroblasts_Inter1_underlying_PCM
Col1a2	Fibroblasts_Inter1_underlying_PCM
Col3a1	Fibroblasts_Inter1_underlying_PCM
Col5a1	Fibroblasts_Inter1_underlying_PCM
Col5a2	Fibroblasts_Inter1_underlying_PCM
Comt	Fibroblasts_Inter1_underlying_PCM
Copz2	Fibroblasts_Inter1_underlying_PCM
Cpz	Fibroblasts_Inter1_underlying_PCM
Creb3l1	Fibroblasts_Inter1_underlying_PCM
Creb5	Fibroblasts_Inter1_underlying_PCM
Cryab	Fibroblasts_Inter1_underlying_PCM
Cthrc1	Fibroblasts_Inter1_underlying_PCM
Cyr61	Fibroblasts_Inter1_underlying_PCM
Dab2	Fibroblasts_Inter1_underlying_PCM
Dcn	Fibroblasts_Inter1_underlying_PCM
Dkk2	Fibroblasts_Inter1_underlying_PCM
Dlk1	Fibroblasts_Inter1_underlying_PCM
Dmrt2	Fibroblasts_Inter1_underlying_PCM
Dpt	Fibroblasts_Inter1_underlying_PCM
Dusp1	Fibroblasts_Inter1_underlying_PCM
Ebf1	Fibroblasts_Inter1_underlying_PCM
Edil3	Fibroblasts_Inter1_underlying_PCM
Efemp1	Fibroblasts_Inter1_underlying_PCM
Efemp2	Fibroblasts_Inter1_underlying_PCM
Efnb2	Fibroblasts_Inter1_underlying_PCM
Egfl6	Fibroblasts_Inter1_underlying_PCM
Ehd1	Fibroblasts_Inter1_underlying_PCM
Ehd2	Fibroblasts_Inter1_underlying_PCM
Eln	Fibroblasts_Inter1_underlying_PCM
Emilin2	Fibroblasts_Inter1_underlying_PCM
Epha7	Fibroblasts_Inter1_underlying_PCM
Fam114a1	Fibroblasts_Inter1_underlying_PCM
Fbln2	Fibroblasts_Inter1_underlying_PCM
Fbn1	Fibroblasts_Inter1_underlying_PCM
Fdx1	Fibroblasts_Inter1_underlying_PCM
Fgf10	Fibroblasts_Inter1_underlying_PCM
Fgf12	Fibroblasts_Inter1_underlying_PCM
Fibin	Fibroblasts_Inter1_underlying_PCM
Figf	Fibroblasts_Inter1_underlying_PCM
Fkbp10	Fibroblasts_Inter1_underlying_PCM
Fkbp14	Fibroblasts_Inter1_underlying_PCM
Flnc	Fibroblasts_Inter1_underlying_PCM
Fmod	Fibroblasts_Inter1_underlying_PCM
Fn1	Fibroblasts_Inter1_underlying_PCM
Fndc1	Fibroblasts_Inter1_underlying_PCM
Fndc3b	Fibroblasts_Inter1_underlying_PCM
Fos	Fibroblasts_Inter1_underlying_PCM
Fstl1	Fibroblasts_Inter1_underlying_PCM
Ftl1	Fibroblasts_Inter1_underlying_PCM
Fzd1	Fibroblasts_Inter1_underlying_PCM
Gabarap	Fibroblasts_Inter1_underlying_PCM
Galnt16	Fibroblasts_Inter1_underlying_PCM
Gata6	Fibroblasts_Inter1_underlying_PCM
Gatm	Fibroblasts_Inter1_underlying_PCM
Golim4	Fibroblasts_Inter1_underlying_PCM
Gpc3	Fibroblasts_Inter1_underlying_PCM
Gpx7	Fibroblasts_Inter1_underlying_PCM
Grn	Fibroblasts_Inter1_underlying_PCM
H19	Fibroblasts_Inter1_underlying_PCM
Hacd4	Fibroblasts_Inter1_underlying_PCM
Hcfc1r1	Fibroblasts_Inter1_underlying_PCM
Hmcn1	Fibroblasts_Inter1_underlying_PCM
Htra1	Fibroblasts_Inter1_underlying_PCM
Id2	Fibroblasts_Inter1_underlying_PCM
Ier3	Fibroblasts_Inter1_underlying_PCM
Ifitm1	Fibroblasts_Inter1_underlying_PCM
Ifitm3	Fibroblasts_Inter1_underlying_PCM
Igf2	Fibroblasts_Inter1_underlying_PCM
Igfbp4	Fibroblasts_Inter1_underlying_PCM
Igfbp6	Fibroblasts_Inter1_underlying_PCM
Il6st	Fibroblasts_Inter1_underlying_PCM
Itm2a	Fibroblasts_Inter1_underlying_PCM
Itm2b	Fibroblasts_Inter1_underlying_PCM
Jund	Fibroblasts_Inter1_underlying_PCM
Kcne4	Fibroblasts_Inter1_underlying_PCM
Kcnq1ot1	Fibroblasts_Inter1_underlying_PCM
Kdelr2	Fibroblasts_Inter1_underlying_PCM
Kdelr3	Fibroblasts_Inter1_underlying_PCM
Kitl	Fibroblasts_Inter1_underlying_PCM
Klf2	Fibroblasts_Inter1_underlying_PCM
Klf4	Fibroblasts_Inter1_underlying_PCM
Klf6	Fibroblasts_Inter1_underlying_PCM
Klf7	Fibroblasts_Inter1_underlying_PCM
Laptm4a	Fibroblasts_Inter1_underlying_PCM
Ldb2	Fibroblasts_Inter1_underlying_PCM
Leprot	Fibroblasts_Inter1_underlying_PCM
Lgals1	Fibroblasts_Inter1_underlying_PCM
Lgals9	Fibroblasts_Inter1_underlying_PCM
Lhfpl2	Fibroblasts_Inter1_underlying_PCM
Lhx8	Fibroblasts_Inter1_underlying_PCM
Lox	Fibroblasts_Inter1_underlying_PCM
Loxl1	Fibroblasts_Inter1_underlying_PCM
Lpar4	Fibroblasts_Inter1_underlying_PCM
Lurap1l	Fibroblasts_Inter1_underlying_PCM
Malat1	Fibroblasts_Inter1_underlying_PCM
Man1a	Fibroblasts_Inter1_underlying_PCM
Man2a1	Fibroblasts_Inter1_underlying_PCM
Map1lc3a	Fibroblasts_Inter1_underlying_PCM
Mapre2	Fibroblasts_Inter1_underlying_PCM
Marcks	Fibroblasts_Inter1_underlying_PCM
Matn2	Fibroblasts_Inter1_underlying_PCM
Mdfic	Fibroblasts_Inter1_underlying_PCM
Meg3	Fibroblasts_Inter1_underlying_PCM
Meis2	Fibroblasts_Inter1_underlying_PCM
Meox2	Fibroblasts_Inter1_underlying_PCM
Mfap5	Fibroblasts_Inter1_underlying_PCM
Mgst1	Fibroblasts_Inter1_underlying_PCM
Mme	Fibroblasts_Inter1_underlying_PCM
Mrgprf	Fibroblasts_Inter1_underlying_PCM
Mxd4	Fibroblasts_Inter1_underlying_PCM
Myl6	Fibroblasts_Inter1_underlying_PCM
Nfe2l2	Fibroblasts_Inter1_underlying_PCM
Nfia	Fibroblasts_Inter1_underlying_PCM
Nfib	Fibroblasts_Inter1_underlying_PCM
Nfix	Fibroblasts_Inter1_underlying_PCM
Nid1	Fibroblasts_Inter1_underlying_PCM
Nid2	Fibroblasts_Inter1_underlying_PCM
Nnmt	Fibroblasts_Inter1_underlying_PCM
Nov	Fibroblasts_Inter1_underlying_PCM
Npas3	Fibroblasts_Inter1_underlying_PCM
Npr3	Fibroblasts_Inter1_underlying_PCM
Nrg1	Fibroblasts_Inter1_underlying_PCM
Nrk	Fibroblasts_Inter1_underlying_PCM
Ntrk2	Fibroblasts_Inter1_underlying_PCM
Nupr1	Fibroblasts_Inter1_underlying_PCM
Ogn	Fibroblasts_Inter1_underlying_PCM
Osr1	Fibroblasts_Inter1_underlying_PCM
Osr2	Fibroblasts_Inter1_underlying_PCM
P3h4	Fibroblasts_Inter1_underlying_PCM
Pamr1	Fibroblasts_Inter1_underlying_PCM
Pcdh10	Fibroblasts_Inter1_underlying_PCM
Pcdh19	Fibroblasts_Inter1_underlying_PCM
Pdgfrl	Fibroblasts_Inter1_underlying_PCM
Pdpn	Fibroblasts_Inter1_underlying_PCM
Phactr2	Fibroblasts_Inter1_underlying_PCM
Phlda3	Fibroblasts_Inter1_underlying_PCM
Piezo2	Fibroblasts_Inter1_underlying_PCM
Plagl1	Fibroblasts_Inter1_underlying_PCM
Plat	Fibroblasts_Inter1_underlying_PCM
Plpp3	Fibroblasts_Inter1_underlying_PCM
Pmp22	Fibroblasts_Inter1_underlying_PCM
Postn	Fibroblasts_Inter1_underlying_PCM
Ppic	Fibroblasts_Inter1_underlying_PCM
Prdx5	Fibroblasts_Inter1_underlying_PCM
Prkcdbp	Fibroblasts_Inter1_underlying_PCM
Prnp	Fibroblasts_Inter1_underlying_PCM
Prr13	Fibroblasts_Inter1_underlying_PCM
Prr16	Fibroblasts_Inter1_underlying_PCM
Prss23	Fibroblasts_Inter1_underlying_PCM
Ptchd4	Fibroblasts_Inter1_underlying_PCM
Ptn	Fibroblasts_Inter1_underlying_PCM
Ptprd	Fibroblasts_Inter1_underlying_PCM
Ptprg	Fibroblasts_Inter1_underlying_PCM
Ptrf	Fibroblasts_Inter1_underlying_PCM
Ptx3	Fibroblasts_Inter1_underlying_PCM
Rap2a	Fibroblasts_Inter1_underlying_PCM
Rarres2	Fibroblasts_Inter1_underlying_PCM
Rbms3	Fibroblasts_Inter1_underlying_PCM
Rbp1	Fibroblasts_Inter1_underlying_PCM
Rcn1	Fibroblasts_Inter1_underlying_PCM
Rcn3	Fibroblasts_Inter1_underlying_PCM
Reck	Fibroblasts_Inter1_underlying_PCM
Rhob	Fibroblasts_Inter1_underlying_PCM
Rras2	Fibroblasts_Inter1_underlying_PCM
Rrbp1	Fibroblasts_Inter1_underlying_PCM
S100a10	Fibroblasts_Inter1_underlying_PCM
S100a11	Fibroblasts_Inter1_underlying_PCM
Scara3	Fibroblasts_Inter1_underlying_PCM
Scara5	Fibroblasts_Inter1_underlying_PCM
Sdpr	Fibroblasts_Inter1_underlying_PCM
Selm	Fibroblasts_Inter1_underlying_PCM
Sema3a	Fibroblasts_Inter1_underlying_PCM
Sema3c	Fibroblasts_Inter1_underlying_PCM
Sema3d	Fibroblasts_Inter1_underlying_PCM
Sepp1	Fibroblasts_Inter1_underlying_PCM
Serpinb1a	Fibroblasts_Inter1_underlying_PCM
Serpinf1	Fibroblasts_Inter1_underlying_PCM
Serping1	Fibroblasts_Inter1_underlying_PCM
Serpini1	Fibroblasts_Inter1_underlying_PCM
Sfr1	Fibroblasts_Inter1_underlying_PCM
Sfrp1	Fibroblasts_Inter1_underlying_PCM
Sfrp2	Fibroblasts_Inter1_underlying_PCM
Sh3bp5	Fibroblasts_Inter1_underlying_PCM
Smarca2	Fibroblasts_Inter1_underlying_PCM
Smim14	Fibroblasts_Inter1_underlying_PCM
Smoc2	Fibroblasts_Inter1_underlying_PCM
Snhg18	Fibroblasts_Inter1_underlying_PCM
Sparc	Fibroblasts_Inter1_underlying_PCM
Spon2	Fibroblasts_Inter1_underlying_PCM
Sptan1	Fibroblasts_Inter1_underlying_PCM
Sptbn1	Fibroblasts_Inter1_underlying_PCM
Srpx	Fibroblasts_Inter1_underlying_PCM
St7	Fibroblasts_Inter1_underlying_PCM
Sulf1	Fibroblasts_Inter1_underlying_PCM
Sv2b	Fibroblasts_Inter1_underlying_PCM
Svep1	Fibroblasts_Inter1_underlying_PCM
Tac1	Fibroblasts_Inter1_underlying_PCM
Tagln	Fibroblasts_Inter1_underlying_PCM
Tcea3	Fibroblasts_Inter1_underlying_PCM
Tcf7l2	Fibroblasts_Inter1_underlying_PCM
Tgfb1i1	Fibroblasts_Inter1_underlying_PCM
Thbs1	Fibroblasts_Inter1_underlying_PCM
Thra	Fibroblasts_Inter1_underlying_PCM
Timp2	Fibroblasts_Inter1_underlying_PCM
Tmed3	Fibroblasts_Inter1_underlying_PCM
Tmeff2	Fibroblasts_Inter1_underlying_PCM
Tmem26	Fibroblasts_Inter1_underlying_PCM
Tmem59	Fibroblasts_Inter1_underlying_PCM
Tmem9	Fibroblasts_Inter1_underlying_PCM
Tmsb4x	Fibroblasts_Inter1_underlying_PCM
Tnfsf12	Fibroblasts_Inter1_underlying_PCM
Tpm1	Fibroblasts_Inter1_underlying_PCM
Trio	Fibroblasts_Inter1_underlying_PCM
Tshz2	Fibroblasts_Inter1_underlying_PCM
Tspan5	Fibroblasts_Inter1_underlying_PCM
Tubb6	Fibroblasts_Inter1_underlying_PCM
Txndc5	Fibroblasts_Inter1_underlying_PCM
Veph1	Fibroblasts_Inter1_underlying_PCM
Vgll3	Fibroblasts_Inter1_underlying_PCM
Vimp	Fibroblasts_Inter1_underlying_PCM
Vkorc1	Fibroblasts_Inter1_underlying_PCM
Vldlr	Fibroblasts_Inter1_underlying_PCM
Vsnl1	Fibroblasts_Inter1_underlying_PCM
Wipi1	Fibroblasts_Inter1_underlying_PCM
Wnt2	Fibroblasts_Inter1_underlying_PCM
Zcchc5	Fibroblasts_Inter1_underlying_PCM
2610016A17Rik	Fibroblasts_Inter2_underlying_PCM
Abcc9	Fibroblasts_Inter2_underlying_PCM
Abhd17c	Fibroblasts_Inter2_underlying_PCM
Abi3bp	Fibroblasts_Inter2_underlying_PCM
Acat1	Fibroblasts_Inter2_underlying_PCM
Adam23	Fibroblasts_Inter2_underlying_PCM
Adam33	Fibroblasts_Inter2_underlying_PCM
Adamts1	Fibroblasts_Inter2_underlying_PCM
Adamts2	Fibroblasts_Inter2_underlying_PCM
Adamts5	Fibroblasts_Inter2_underlying_PCM
Add3	Fibroblasts_Inter2_underlying_PCM
Adh1	Fibroblasts_Inter2_underlying_PCM
Agtr2	Fibroblasts_Inter2_underlying_PCM
Ahnak	Fibroblasts_Inter2_underlying_PCM
Ahnak2	Fibroblasts_Inter2_underlying_PCM
Aig1	Fibroblasts_Inter2_underlying_PCM
Akap12	Fibroblasts_Inter2_underlying_PCM
Angptl1	Fibroblasts_Inter2_underlying_PCM
Anxa1	Fibroblasts_Inter2_underlying_PCM
Anxa2	Fibroblasts_Inter2_underlying_PCM
Anxa3	Fibroblasts_Inter2_underlying_PCM
Apod	Fibroblasts_Inter2_underlying_PCM
App	Fibroblasts_Inter2_underlying_PCM
Arf4	Fibroblasts_Inter2_underlying_PCM
Arhgap20	Fibroblasts_Inter2_underlying_PCM
Arpc1b	Fibroblasts_Inter2_underlying_PCM
Arsb	Fibroblasts_Inter2_underlying_PCM
